Node 1 Ortholog group ID	Node 2 Ortholog group ID	Edge tag	S typhi strain CT18	S choleraesuis SC B67	S dublin CT 02021853	S gallinarum 287/91	S paratyphi A ATCC 9150	S agona SL483	S enteritidis P125109	S heidelberg SL476	S newport SL254	S typhimurium LT2	S typhimurium SL1344	Layer
861	3141	861-3141	1	1	1	1	1	1	1	1	1	1	1	Metabolic
862	2575	862-2575	0	1	1	1	0	1	1	1	1	1	1	Metabolic
862	210	862-210	1	1	1	1	1	1	1	1	1	1	1	Metabolic
864	2449	864-2449	1	1	1	1	1	1	1	1	1	1	1	Metabolic
871	3631	871-3631	1	1	1	0	1	1	1	1	1	1	1	Metabolic
871	2154	871-2154	1	1	1	1	1	1	1	1	1	1	0	Metabolic
872	4151	872-4151	1	1	1	1	1	1	1	1	1	1	1	Metabolic
872	2605	872-2605	1	1	1	1	1	1	1	1	1	1	1	Metabolic
872	293	872-293	1	1	1	1	1	1	1	1	1	1	1	Metabolic
873	3087	873-3087	1	1	1	1	1	1	1	1	1	1	1	Metabolic
876	3308	876-3308	1	1	1	1	1	1	1	1	1	1	1	Metabolic
877	3343	877-3343	1	1	1	1	1	1	1	1	1	1	1	Metabolic
877	2818	877-2818	1	1	1	1	1	1	1	1	1	1	1	Metabolic
877	3194	877-3194	1	1	1	1	1	1	1	1	1	1	1	Metabolic
877	2601	877-2601	1	1	1	1	1	1	1	1	1	1	1	Metabolic
877	3635	877-3635	1	1	1	1	1	1	1	1	1	1	1	Metabolic
877	206	877-206	1	1	1	1	1	1	1	1	1	1	1	Metabolic
882	1881	882-1881	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	1341	883-1341	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	1824	883-1824	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	2626	883-2626	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	501	883-501	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	3118	883-3118	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	1389	883-1389	1	1	1	1	0	1	1	1	1	1	1	Metabolic
883	2983	883-2983	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	3534	883-3534	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	2027	883-2027	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	1790	883-1790	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	433	883-433	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	3707	883-3707	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	38	883-38	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	2177	883-2177	1	1	1	1	1	1	1	1	1	1	1	Metabolic
883	41	883-41	1	1	1	1	1	1	1	1	1	1	1	Metabolic
884	1837	884-1837	1	1	1	1	1	1	1	1	1	1	1	Metabolic
884	1009	884-1009	1	1	1	1	0	1	1	1	1	1	1	Metabolic
884	2449	884-2449	1	1	1	1	1	1	1	1	1	1	1	Metabolic
884	1278	884-1278	1	1	1	1	1	1	1	1	1	1	1	Metabolic
885	1321	885-1321	1	1	1	1	1	1	1	1	1	1	1	Metabolic
885	3138	885-3138	1	1	1	1	1	1	1	1	1	1	1	Metabolic
885	3872	885-3872	1	1	1	1	1	1	1	1	1	1	1	Metabolic
885	65	885-65	1	1	1	1	1	1	1	1	1	1	1	Metabolic
885	3828	885-3828	1	0	1	1	1	1	1	1	1	1	1	Metabolic
886	43	886-43	1	1	1	1	1	1	1	1	1	1	1	Metabolic
889	2134	889-2134	0	1	1	1	1	1	1	1	1	1	1	Metabolic
890	2449	890-2449	1	1	1	1	1	1	1	1	1	1	1	Metabolic
891	2449	891-2449	1	1	1	1	1	1	1	1	1	1	1	Metabolic
897	2267	897-2267	1	0	1	1	1	1	1	1	1	1	1	Metabolic
899	886	899-886	1	1	1	1	1	1	1	1	1	1	1	Metabolic
899	43	899-43	1	1	1	1	1	1	1	1	1	1	1	Metabolic
904	602	904-602	1	1	1	1	1	1	1	1	1	1	1	Metabolic
904	1226	904-1226	1	1	1	1	1	1	1	1	1	1	1	Metabolic
904	126	904-126	1	1	1	1	1	1	1	1	1	1	1	Metabolic
904	376	904-376	1	1	1	1	1	1	1	1	1	1	1	Metabolic
904	2222	904-2222	1	1	1	1	1	1	1	1	1	1	1	Metabolic
904	4039	904-4039	1	1	1	1	1	1	1	1	1	1	1	Metabolic
904	631	904-631	1	1	1	1	1	1	1	1	1	1	1	Metabolic
904	2290	904-2290	1	1	1	1	1	1	1	1	1	1	1	Metabolic
904	1280	904-1280	0	0	1	1	1	1	1	1	1	1	1	Metabolic
908	288	908-288	1	0	1	1	1	1	1	1	1	1	1	Metabolic
908	1849	908-1849	1	0	1	1	1	1	1	1	1	1	1	Metabolic
914	1143	914-1143	1	1	1	1	1	1	1	1	1	1	1	Metabolic
916	1285	916-1285	1	1	1	1	1	1	1	1	1	1	1	Metabolic
916	3575	916-3575	1	1	1	1	1	1	1	1	1	1	1	Metabolic
916	3198	916-3198	1	1	1	1	1	1	1	1	1	1	1	Metabolic
918	1728	918-1728	1	1	1	1	1	1	1	1	1	1	1	Metabolic
918	371	918-371	1	1	1	1	1	1	1	1	1	1	1	Metabolic
918	101	918-101	1	1	1	1	1	1	1	1	1	1	1	Metabolic
919	4241	919-4241	1	1	1	1	1	1	1	1	1	1	1	Metabolic
922	591	922-591	0	1	1	1	1	1	1	1	1	1	1	Metabolic
922	237	922-237	1	1	1	1	1	1	1	1	1	1	1	Metabolic
925	4257	925-4257	1	1	1	0	1	1	1	1	1	1	1	Metabolic
925	849	925-849	1	1	1	0	1	1	1	1	1	1	1	Metabolic
931	873	931-873	1	1	1	1	1	1	1	1	1	1	1	Metabolic
931	3087	931-3087	1	1	1	1	1	1	1	1	1	1	1	Metabolic
933	1983	933-1983	1	1	1	1	1	1	1	1	1	1	1	Metabolic
934	803	934-803	1	1	1	1	1	1	1	1	1	1	1	Metabolic
935	2589	935-2589	1	1	1	1	1	1	1	1	1	1	1	Metabolic
938	3845	938-3845	1	1	1	1	1	1	1	1	1	1	1	Metabolic
940	1515	940-1515	1	1	1	1	1	1	1	1	1	1	1	Metabolic
940	783	940-783	1	1	1	1	1	1	1	1	1	1	1	Metabolic
948	826	948-826	0	1	1	1	1	1	1	1	1	1	1	Metabolic
948	1357	948-1357	1	1	1	1	1	1	1	1	1	1	1	Metabolic
948	775	948-775	1	1	1	1	1	1	1	1	1	1	1	Metabolic
948	3353	948-3353	1	0	1	1	1	1	1	1	1	1	1	Metabolic
950	908	950-908	0	0	1	1	1	1	1	1	1	1	0	Metabolic
950	288	950-288	0	0	1	1	1	1	1	1	1	1	0	Metabolic
950	1849	950-1849	0	0	1	1	1	1	1	1	1	1	0	Metabolic
954	3182	954-3182	1	1	1	1	1	1	1	1	1	1	1	Metabolic
954	1890	954-1890	1	1	1	1	1	1	1	1	1	1	1	Metabolic
954	2998	954-2998	1	1	1	1	1	1	1	1	1	1	1	Metabolic
955	4032	955-4032	1	1	1	1	1	1	1	1	1	1	1	Metabolic
955	1560	955-1560	1	1	1	1	1	1	1	1	1	1	1	Metabolic
955	1800	955-1800	1	1	1	1	1	1	1	1	1	1	1	Metabolic
958	2449	958-2449	1	1	1	1	1	1	1	1	1	1	1	Metabolic
961	3667	961-3667	0	0	0	1	0	1	1	1	1	1	1	Metabolic
961	735	961-735	1	1	0	1	1	1	1	1	1	1	1	Metabolic
963	986	963-986	1	1	1	1	1	1	1	1	1	1	1	Metabolic
963	1194	963-1194	1	1	1	1	1	1	1	1	1	1	1	Metabolic
974	2449	974-2449	1	1	1	1	1	1	1	1	1	1	1	Metabolic
979	3169	979-3169	1	1	1	1	1	1	1	1	1	1	1	Metabolic
985	15	985-15	1	1	1	1	1	1	1	1	1	1	1	Metabolic
985	1228	985-1228	1	1	1	1	1	1	1	1	1	1	1	Metabolic
986	1194	986-1194	1	1	1	1	1	1	1	1	1	1	1	Metabolic
986	1074	986-1074	1	1	1	1	1	1	1	1	1	1	1	Metabolic
986	2555	986-2555	1	1	1	1	1	1	1	1	1	1	1	Metabolic
986	1127	986-1127	1	1	1	1	1	1	1	1	1	1	1	Metabolic
986	3579	986-3579	1	1	1	1	1	1	1	1	1	1	1	Metabolic
990	3871	990-3871	0	0	1	1	0	1	1	1	1	0	1	Metabolic
997	319	997-319	1	0	1	1	1	1	1	1	1	1	1	Metabolic
1009	1837	1009-1837	1	1	1	1	0	1	1	1	1	1	1	Metabolic
1009	1278	1009-1278	1	1	1	1	0	1	1	1	1	1	1	Metabolic
1010	1677	1010-1677	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1012	4157	1012-4157	0	1	0	1	0	0	1	0	0	1	1	Metabolic
1016	2189	1016-2189	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1018	614	1018-614	1	1	0	1	1	0	1	0	0	1	1	Metabolic
1018	2432	1018-2432	1	1	0	1	1	0	1	0	0	1	1	Metabolic
1018	2297	1018-2297	1	1	0	1	1	0	1	0	0	1	1	Metabolic
1018	2474	1018-2474	1	1	0	0	1	0	1	0	0	1	1	Metabolic
1019	3353	1019-3353	1	0	1	1	1	1	1	1	1	1	1	Metabolic
1020	2227	1020-2227	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1020	1982	1020-1982	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1020	551	1020-551	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1020	3239	1020-3239	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1025	3624	1025-3624	0	1	1	1	1	1	1	1	1	1	1	Metabolic
1025	523	1025-523	0	1	1	1	1	1	1	1	1	1	1	Metabolic
1025	3597	1025-3597	0	1	1	1	0	1	1	1	1	1	1	Metabolic
1025	2246	1025-2246	0	1	1	1	1	1	1	1	1	1	1	Metabolic
1029	180	1029-180	1	0	1	1	1	1	1	1	1	1	1	Metabolic
1029	1214	1029-1214	1	0	1	1	0	1	1	1	1	1	1	Metabolic
1029	2155	1029-2155	1	0	1	1	1	1	1	1	1	1	1	Metabolic
1029	1599	1029-1599	1	0	1	1	1	1	1	1	1	1	1	Metabolic
1029	181	1029-181	0	0	1	1	1	1	1	1	1	1	1	Metabolic
1029	3725	1029-3725	1	0	1	0	0	1	1	1	1	1	1	Metabolic
1029	1056	1029-1056	1	0	1	1	1	1	1	1	1	1	1	Metabolic
1029	1164	1029-1164	1	0	1	1	1	1	1	1	1	1	1	Metabolic
1030	1209	1030-1209	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1040	2972	1040-2972	1	1	1	0	1	1	1	1	1	1	1	Metabolic
1040	2101	1040-2101	1	1	1	0	1	1	1	1	1	1	1	Metabolic
1040	3956	1040-3956	1	1	1	0	1	1	1	1	1	1	1	Metabolic
1040	1229	1040-1229	1	1	1	0	1	1	1	1	1	1	1	Metabolic
1041	3846	1041-3846	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1041	3490	1041-3490	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1041	2034	1041-2034	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1041	2936	1041-2936	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1041	1329	1041-1329	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1041	120	1041-120	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1042	986	1042-986	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1042	1194	1042-1194	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1042	1074	1042-1074	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1042	2555	1042-2555	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1042	1127	1042-1127	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1042	3579	1042-3579	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1043	3938	1043-3938	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1043	3173	1043-3173	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1048	2275	1048-2275	1	1	1	1	0	1	1	1	1	1	1	Metabolic
1048	1994	1048-1994	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1048	3869	1048-3869	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1050	984	1050-984	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1050	1364	1050-1364	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1053	2210	1053-2210	0	1	1	1	0	1	1	1	1	1	1	Metabolic
1056	2723	1056-2723	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1056	2584	1056-2584	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1058	2052	1058-2052	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1058	2016	1058-2016	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1058	1749	1058-1749	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1060	3624	1060-3624	1	1	1	1	0	1	1	1	1	1	1	Metabolic
1060	523	1060-523	1	1	1	1	0	1	1	1	1	1	1	Metabolic
1060	3597	1060-3597	0	1	1	1	0	1	1	1	1	1	1	Metabolic
1060	672	1060-672	0	1	1	0	0	1	0	1	1	1	1	Metabolic
1060	1025	1060-1025	0	1	1	1	0	1	1	1	1	1	1	Metabolic
1060	2246	1060-2246	1	1	1	1	0	1	1	1	1	1	1	Metabolic
1064	2251	1064-2251	0	1	1	1	0	1	1	1	1	1	1	Metabolic
1068	561	1068-561	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1068	1686	1068-1686	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1071	3347	1071-3347	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1074	2555	1074-2555	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1074	1127	1074-1127	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1079	17	1079-17	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1090	3970	1090-3970	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1090	510	1090-510	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1092	1826	1092-1826	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1092	3451	1092-3451	1	1	1	1	1	0	1	1	1	1	1	Metabolic
1092	3410	1092-3410	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1094	477	1094-477	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1095	223	1095-223	1	1	1	0	1	1	1	1	1	1	1	Metabolic
1095	3010	1095-3010	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1095	2490	1095-2490	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1098	4124	1098-4124	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1098	3193	1098-3193	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1098	486	1098-486	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1102	205	1102-205	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1102	348	1102-348	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1107	817	1107-817	0	1	0	1	1	1	1	0	0	1	1	Metabolic
1107	676	1107-676	0	1	0	1	1	1	1	0	0	1	1	Metabolic
1107	1192	1107-1192	0	1	0	1	1	1	1	0	0	1	1	Metabolic
1107	3160	1107-3160	0	1	0	1	1	1	1	0	0	1	1	Metabolic
1107	2897	1107-2897	0	1	0	1	1	1	1	0	0	1	1	Metabolic
1107	1110	1107-1110	0	1	0	1	1	1	1	0	0	1	1	Metabolic
1108	2875	1108-2875	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1110	817	1110-817	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1110	1192	1110-1192	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1110	2897	1110-2897	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1118	3616	1118-3616	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1118	3270	1118-3270	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1118	218	1118-218	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1118	735	1118-735	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1118	2397	1118-2397	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1118	1188	1118-1188	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1118	3113	1118-3113	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1120	2449	1120-2449	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1123	4241	1123-4241	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1123	1236	1123-1236	0	1	1	1	1	1	1	1	1	1	1	Metabolic
1123	882	1123-882	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1123	1881	1123-1881	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1123	158	1123-158	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1123	2511	1123-2511	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1125	1913	1125-1913	1	1	0	1	0	1	1	1	1	1	1	Metabolic
1132	3458	1132-3458	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1132	41	1132-41	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1136	287	1136-287	1	1	1	0	1	1	1	1	1	1	1	Metabolic
1141	4417	1141-4417	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1141	2606	1141-2606	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1142	3223	1142-3223	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1142	3385	1142-3385	1	1	0	0	1	1	1	1	1	1	1	Metabolic
1143	2595	1143-2595	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1145	1341	1145-1341	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1145	1824	1145-1824	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1145	501	1145-501	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1145	1192	1145-1192	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1145	2027	1145-2027	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1146	1474	1146-1474	1	1	1	0	1	1	1	1	1	1	1	Metabolic
1146	2678	1146-2678	1	0	0	0	0	1	1	1	1	1	1	Metabolic
1149	3224	1149-3224	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1157	3171	1157-3171	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1157	2524	1157-2524	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1160	2297	1160-2297	1	1	1	1	0	1	1	1	1	1	1	Metabolic
1160	614	1160-614	1	1	1	1	0	1	1	1	1	1	1	Metabolic
1160	499	1160-499	1	1	1	1	0	1	1	1	1	1	1	Metabolic
1160	3331	1160-3331	0	1	1	1	0	0	1	1	1	1	1	Metabolic
1160	1018	1160-1018	1	1	0	1	0	0	1	0	0	1	1	Metabolic
1164	279	1164-279	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1169	2067	1169-2067	1	0	1	0	0	1	0	1	1	1	0	Metabolic
1169	774	1169-774	1	0	1	0	0	1	0	1	1	1	0	Metabolic
1172	899	1172-899	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1172	886	1172-886	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1172	43	1172-43	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1176	798	1176-798	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1176	1668	1176-1668	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1177	2977	1177-2977	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1177	1414	1177-1414	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1179	3171	1179-3171	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1179	2524	1179-2524	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1179	1334	1179-1334	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1184	2057	1184-2057	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1188	3616	1188-3616	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1188	3270	1188-3270	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1188	218	1188-218	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1192	2033	1192-2033	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1192	1043	1192-1043	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1192	3173	1192-3173	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1194	1074	1194-1074	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1194	2555	1194-2555	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1194	1127	1194-1127	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1194	3579	1194-3579	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1197	3118	1197-3118	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1198	3408	1198-3408	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1200	2794	1200-2794	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1202	1913	1202-1913	1	1	0	1	1	1	1	1	1	1	1	Metabolic
1202	3068	1202-3068	1	1	1	0	1	1	1	1	1	1	1	Metabolic
1202	1125	1202-1125	1	1	1	1	0	1	1	1	1	1	1	Metabolic
1208	3523	1208-3523	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1208	643	1208-643	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1208	830	1208-830	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1214	1773	1214-1773	1	0	0	0	0	1	1	1	1	1	1	Metabolic
1216	2688	1216-2688	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1216	2853	1216-2853	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1219	223	1219-223	1	1	1	0	1	1	1	1	1	1	1	Metabolic
1222	2471	1222-2471	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1226	126	1226-126	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1226	376	1226-376	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1226	2222	1226-2222	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1226	4039	1226-4039	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1226	1280	1226-1280	0	0	1	1	1	1	1	1	1	1	1	Metabolic
1228	2806	1228-2806	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1228	2699	1228-2699	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1229	2972	1229-2972	1	1	1	0	1	1	1	1	1	1	1	Metabolic
1229	2101	1229-2101	1	1	1	0	1	1	1	1	1	1	1	Metabolic
1229	3956	1229-3956	1	1	1	0	1	1	1	1	1	1	1	Metabolic
1231	2449	1231-2449	1	0	1	1	0	1	1	1	1	1	1	Metabolic
1234	383	1234-383	1	1	1	1	1	1	1	1	1	1	1	Metabolic
1234	429	1234-429	1	1	1	1	1	1	1	1	1	1	1	Metabolic
